id,amount,date
1000000085527,283.70,2024-04-28
1000000085528,274.94,2024-02-28
1000000085529,1052.95,2025-09-08
1000000085530,1385.78,2026-01-08
1000000085531,1976.11,2024-04-01
1000000085532,998.70,2025-06-06
1000000085533,1029.11,2024-08-27
1000000085534,1698.70,2025-05-05
1000000085535,111.43,2024-11-26
1000000085536,411.42,2024-04-26
1000000085537,1378.20,2025-03-11
1000000085538,1557.88,2024-06-20
1000000085539,1705.88,2024-05-09
1000000085540,1791.20,2024-03-13
1000000085541,465.70,2025-11-15
1000000085542,1341.66,2024-08-25
1000000085543,240.19,2025-05-01
1000000085544,658.32,2025-02-09
1000000085545,1590.22,2025-01-30
1000000085546,1293.68,2024-05-17
1000000085547,1549.46,2025-03-14
1000000085548,1007.33,2024-03-03
1000000085549,870.90,2025-04-30
1000000085550,1111.21,2024-05-27
1000000085551,1680.20,2025-08-31
1000000085552,1507.31,2025-02-07
1000000085553,1692.31,2024-09-29
1000000085554,242.19,2025-04-02
1000000085555,1913.26,2024-05-13
1000000085556,1233.20,2024-01-23
1000000085557,1411.35,2024-07-27
1000000085558,282.81,2025-03-26
1000000085559,935.72,2025-11-09
1000000085560,660.50,2024-11-16
1000000085561,1727.82,2025-05-27
1000000085562,1917.64,2024-04-08
1000000085563,1412.48,2025-09-30
1000000085564,1786.44,2024-12-21
1000000085565,481.28,2026-01-22
1000000085566,981.94,2025-12-31
1000000085567,217.60,2024-12-19
1000000085568,1892.99,2024-07-04
1000000085569,176.89,2025-10-15
1000000085570,808.16,2024-12-31
1000000085571,617.41,2024-06-30
1000000085572,1399.49,2025-10-21
1000000085573,564.04,2024-05-05
1000000085574,569.51,2025-05-15
1000000085575,966.42,2024-08-29
1000000085576,993.95,2025-01-29
1000000085577,1947.85,2025-11-29
1000000085578,1634.75,2025-01-06
1000000085579,781.77,2024-09-30
1000000085580,728.86,2025-07-08
1000000085581,1509.44,2025-05-20
1000000085582,503.47,2024-10-15
1000000085583,723.33,2024-09-06
1000000085584,1192.55,2024-05-31
1000000085585,1792.17,2024-03-07
1000000085586,721.38,2025-02-16
1000000085587,585.23,2024-01-25
1000000085588,134.72,2024-07-12
1000000085589,595.63,2024-09-05
1000000085590,753.26,2025-03-17
1000000085591,1644.03,2024-11-06
1000000085592,362.86,2026-01-10
1000000085593,1100.26,2024-04-25
1000000085594,1190.89,2026-02-16
1000000085595,1399.39,2025-07-01
1000000085596,1910.37,2025-12-20
1000000085597,686.28,2025-12-23
1000000085598,872.67,2024-08-31
1000000085599,1012.12,2025-11-05
1000000085600,1110.56,2025-01-23
1000000085601,1871.21,2026-01-21
1000000085602,165.59,2025-02-10
1000000085603,279.09,2025-03-02
1000000085604,841.79,2024-12-04
1000000085605,895.56,2025-02-19
1000000085606,1020.35,2025-03-29
1000000085607,1437.77,2024-07-28
1000000085608,1649.63,2024-10-16
1000000085609,194.67,2026-02-22
1000000085610,1046.19,2024-04-29
1000000085611,9.24,2024-09-23
1000000085612,1598.89,2025-12-11
1000000085613,979.30,2024-11-11
1000000085614,786.28,2025-12-26
1000000085615,1717.63,2025-07-23
1000000085616,147.72,2025-02-11
1000000085617,946.51,2024-08-28
1000000085618,1122.03,2024-07-30
1000000085619,1307.74,2025-09-12
1000000085620,1268.75,2024-11-03
1000000085621,1094.11,2025-10-03
1000000085622,1067.79,2024-04-18
1000000085623,70.87,2024-01-17
1000000085624,1949.36,2024-02-13
1000000085625,1871.70,2025-09-14
1000000085626,195.28,2026-01-15
1000000085627,1204.52,2025-06-29
1000000085628,1393.34,2024-06-07
1000000085629,403.42,2026-01-01
1000000085630,1728.61,2024-06-23
1000000085631,1592.36,2024-02-08
1000000085632,974.12,2025-09-15
1000000085633,245.86,2025-10-04
1000000085634,727.23,2025-12-08
1000000085635,1915.04,2024-11-15
1000000085636,1591.43,2025-10-28
1000000085637,1204.68,2024-08-28
1000000085638,582.19,2024-05-11
1000000085639,44.25,2024-04-02
1000000085640,1157.15,2026-01-09
1000000085641,747.92,2025-01-28
1000000085642,1383.98,2024-02-08
1000000085643,1839.42,2026-03-03
1000000085644,73.47,2026-01-29
1000000085645,382.60,2025-02-06
1000000085646,1167.17,2024-08-25
1000000085647,1530.54,2025-07-07
1000000085648,1273.56,2024-03-05
1000000085649,1868.28,2026-02-18
1000000085650,1822.09,2024-12-04
1000000085651,1789.46,2024-05-17
1000000085652,342.77,2024-03-16
1000000085653,1268.96,2024-10-25
1000000085654,517.77,2024-12-10
1000000085655,32.69,2025-06-30
1000000085656,286.49,2024-10-05
1000000085657,1502.05,2025-09-10
1000000085658,1570.53,2024-04-24
1000000085659,1092.92,2025-05-28
1000000085660,1597.98,2026-03-05
1000000085661,1495.06,2024-02-14
1000000085662,779.66,2024-11-29
1000000085663,1010.94,2025-01-14
1000000085664,953.91,2025-01-30
1000000085665,390.44,2024-01-22
1000000085666,270.82,2025-11-08
1000000085667,1215.28,2025-09-26
1000000085668,747.39,2025-02-25
1000000085670,1668.13,2025-02-05
1000000085671,1001.46,2025-03-03
1000000085672,804.02,2025-01-07
1000000085673,1421.46,2024-02-29
1000000085674,1488.28,2025-05-24
1000000085675,1771.17,2025-03-22
1000000085676,1396.44,2025-09-22
1000000085677,1369.61,2024-08-01
1000000085678,681.58,2024-06-21
1000000085679,499.91,2025-02-28
1000000085680,1414.04,2026-01-21
1000000085681,1083.65,2025-07-28
1000000085682,1437.18,2025-11-03
1000000085683,756.81,2024-11-08
1000000085684,775.94,2025-04-12
1000000085685,579.17,2024-09-12
1000000085686,1817.82,2025-02-19
1000000085687,1425.45,2024-10-28
1000000085688,58.31,2025-11-01
1000000085689,1707.61,2024-01-11
1000000085690,1001.98,2024-08-31
1000000085691,1336.16,2025-10-05
1000000085692,700.04,2025-05-06
1000000085693,272.50,2025-06-23
1000000085694,776.79,2025-04-19
1000000085695,956.22,2024-10-03
1000000085696,1192.38,2025-11-27
1000000085697,1471.65,2024-01-30
1000000085698,904.66,2024-06-04
1000000085699,888.24,2025-05-08
1000000085700,1883.08,2024-08-17
1000000085701,1845.32,2025-08-20
1000000085702,1162.30,2024-01-19
1000000085703,504.19,2024-08-13
1000000085704,1413.88,2025-06-04
1000000085705,168.40,2025-03-16
1000000085706,875.62,2024-11-23
1000000085707,1619.22,2025-02-17
1000000085708,1084.73,2024-11-03
1000000085709,1833.46,2025-03-31
1000000085710,1155.91,2025-04-16
1000000085711,1478.28,2026-01-11
1000000085712,1523.03,2025-02-07
1000000085713,1198.93,2025-04-14
1000000085714,1644.58,2024-02-28
1000000085715,335.59,2024-01-08
1000000085716,1353.81,2024-10-15
1000000085717,206.21,2024-02-28
1000000085718,879.32,2024-06-15
1000000085719,1085.37,2024-02-24
1000000085720,215.02,2025-02-18
1000000085721,481.46,2024-06-27
1000000085722,1659.24,2024-01-28
1000000085723,55.21,2024-11-16
1000000085724,320.46,2025-06-15
1000000085725,1656.18,2025-11-24
1000000085726,580.02,2024-10-26
1000000085727,412.52,2024-10-12
1000000085728,1230.21,2024-03-20
1000000085729,1029.94,2025-07-27
1000000085730,551.76,2025-03-10
1000000085731,1521.00,2024-07-25
1000000085732,231.43,2024-12-18
1000000085733,967.87,2025-05-03
1000000085734,1818.47,2025-06-15
1000000085735,1615.24,2025-10-12
1000000085736,1584.03,2025-06-27
1000000085737,726.71,2026-02-13
1000000085738,1539.78,2025-09-29
1000000085739,1276.97,2024-03-17
1000000085740,527.56,2025-04-02
1000000085741,1477.58,2024-12-14
1000000085742,1152.97,2024-07-11
1000000085743,1005.82,2024-05-19
1000000085744,1338.49,2024-02-03
1000000085745,1186.17,2025-04-07
1000000085746,1738.14,2025-08-11
1000000085747,1775.36,2025-06-03
1000000085748,980.56,2025-06-13
1000000085749,937.36,2025-01-19
1000000085750,1491.60,2025-07-12
1000000085751,1090.67,2026-02-09
1000000085752,755.92,2024-12-13
1000000085753,1277.39,2024-07-21
1000000085754,280.21,2026-01-02
1000000085755,1363.52,2024-10-09
1000000085756,205.62,2024-08-28
1000000085757,1637.97,2024-10-25
1000000085758,1233.51,2025-12-14
1000000085759,911.59,2024-10-24
1000000085760,580.82,2025-11-25
1000000085761,681.07,2025-09-30
1000000085762,102.52,2024-07-16
1000000085763,1485.51,2025-01-30
1000000085764,1105.50,2025-07-05
1000000085765,275.99,2024-07-26
1000000085766,1620.10,2025-06-26
1000000085767,1468.44,2024-11-04
1000000085768,1633.42,2025-04-02
1000000085769,1579.28,2025-01-03
1000000085770,1128.30,2024-05-22
1000000085771,1612.77,2025-11-02
1000000085772,851.52,2026-02-22
1000000085773,290.68,2024-10-28
1000000085774,223.14,2024-07-19
1000000085775,1241.41,2024-09-11
1000000085776,808.50,2024-01-09
1000000085777,1072.03,2024-08-03
1000000085778,565.85,2025-10-24
1000000085779,721.64,2025-06-25
1000000085780,714.63,2025-03-18
1000000085781,150.07,2025-05-19
1000000085782,1054.86,2025-06-23
1000000085783,128.12,2024-09-13
1000000085784,390.10,2026-02-09
1000000085785,302.02,2025-06-02
1000000085786,87.66,2024-05-16
1000000085787,1504.38,2025-09-25
1000000085788,259.59,2025-10-04
1000000085789,979.21,2026-01-19
1000000085790,467.37,2024-05-04
1000000085791,1108.15,2025-03-17
1000000085792,1572.36,2025-11-14
1000000085793,1062.18,2024-11-20
1000000085794,1586.97,2025-08-02
1000000085795,1073.36,2024-05-30
1000000085796,1215.21,2024-05-03
1000000085797,416.15,2024-10-29
1000000085798,1163.45,2025-06-12
1000000085800,1781.42,2025-08-23
1000000085801,611.28,2024-11-26
1000000085802,549.39,2025-01-08
1000000085803,465.83,2026-01-04
1000000085804,454.95,2026-01-13
1000000085805,970.08,2026-01-29
1000000085806,529.74,2025-08-22
1000000085807,1253.60,2025-10-21
1000000085808,510.44,2024-11-24
1000000085809,167.14,2025-02-01
1000000085810,1443.45,2025-01-26
1000000085811,1056.39,2025-12-11
1000000085812,1321.07,2025-03-05
1000000085813,446.22,2025-03-21
1000000085814,779.15,2025-01-12
1000000085815,487.93,2024-11-30
1000000085816,1075.20,2025-06-12
1000000085817,1487.14,2025-10-13
1000000085818,1278.94,2024-10-18
1000000085819,182.90,2025-08-16
1000000085820,1928.78,2024-06-21
1000000085821,323.55,2025-06-23
1000000085822,118.63,2025-03-26
1000000085823,114.88,2025-03-07
1000000085824,1101.06,2026-02-09
1000000085825,1208.91,2024-10-11
1000000085826,1429.24,2024-01-12
1000000085827,1760.10,2024-02-06
1000000085828,1572.95,2024-01-31
1000000085829,1147.62,2025-08-29
1000000085830,404.38,2024-01-11
1000000085831,1079.52,2025-12-15
1000000085832,1172.98,2024-07-04
1000000085833,308.90,2024-10-01
1000000085834,947.54,2025-05-25
1000000085835,1079.24,2024-11-06
1000000085836,1495.55,2025-01-18
1000000085837,221.20,2025-09-16
1000000085838,1632.30,2024-07-11
1000000085839,771.84,2024-04-10
1000000085840,1852.07,2025-09-22
1000000085841,1824.37,2025-07-20
1000000085842,1198.58,2025-05-26
1000000085843,38.67,2024-09-17
1000000085844,187.01,2024-07-07
1000000085845,403.69,2024-06-22
1000000085846,1581.89,2025-12-01
1000000085847,1388.60,2024-09-15
1000000085848,540.97,2025-08-12
1000000085849,1727.22,2024-11-02
1000000085850,1501.05,2025-03-22
1000000085851,1913.05,2024-03-02
1000000085852,622.17,2025-02-20
1000000085853,1763.82,2024-07-16
1000000085854,912.53,2025-09-20
1000000085855,748.71,2024-08-10
1000000085856,201.53,2025-12-21
1000000085857,976.67,2025-06-08
1000000085858,705.29,2024-09-24
1000000085859,988.84,2024-02-20
1000000085860,70.33,2025-11-26
1000000085861,1246.60,2024-05-23
1000000085862,1753.60,2025-12-22
1000000085863,275.46,2025-11-06
1000000085864,898.29,2024-05-24
1000000085865,108.46,2024-12-16
1000000085866,3.63,2024-11-01
1000000085867,1103.60,2025-07-17
1000000085868,1592.62,2024-07-10
1000000085869,1777.49,2025-06-13
1000000085870,1733.14,2024-10-26
1000000085871,1005.97,2025-11-24
1000000085872,888.23,2024-11-07
1000000085873,424.59,2024-11-22
1000000085874,1402.97,2025-09-08
1000000085875,848.28,2024-03-14
1000000085876,512.38,2026-01-12
1000000085877,128.66,2024-09-16
1000000085878,81.33,2025-04-05
1000000085879,668.93,2025-07-17
1000000085880,838.45,2025-11-03
1000000085881,957.84,2024-04-17
1000000085882,1200.51,2025-06-22
1000000085883,1776.84,2025-09-04
1000000085884,1671.16,2025-09-17
1000000085885,1302.15,2025-08-14
1000000085886,1023.23,2024-06-04
1000000085887,1365.44,2024-01-31
1000000085888,858.38,2024-04-10
1000000085889,1581.65,2024-12-19
1000000085890,466.73,2025-12-26
1000000085891,384.15,2024-12-09
1000000085892,387.93,2024-08-21
1000000085893,322.70,2025-07-06
1000000085894,1889.77,2024-06-12
1000000085895,134.22,2024-03-04
1000000085896,47.79,2025-08-06
1000000085897,1032.72,2025-02-20
1000000085898,889.06,2025-02-22
1000000085899,1843.60,2026-01-23
1000000085900,1735.96,2024-07-13
1000000085901,1595.47,2024-03-12
1000000085902,1223.21,2024-01-05
1000000085903,1653.59,2024-01-26
1000000085904,1155.38,2025-03-07
1000000085905,782.24,2024-09-23
1000000085906,1640.80,2024-07-06
1000000085907,295.48,2025-08-28
1000000085908,759.53,2026-01-09
1000000085909,696.23,2024-01-31
1000000085910,347.06,2024-04-24
1000000085911,1632.71,2024-04-25
1000000085912,144.33,2024-04-12
1000000085913,212.74,2025-03-26
1000000085914,1298.05,2024-03-30
1000000085915,1733.68,2025-07-26
1000000085916,7.08,2024-06-07
1000000085917,539.66,2025-02-18
1000000085918,729.69,2025-06-18
1000000085919,368.52,2024-03-26
1000000085920,3.93,2025-01-04
1000000085921,1834.28,2026-01-02
1000000085922,968.25,2024-02-23
1000000085923,1875.41,2024-02-19
1000000085924,1405.02,2024-11-26
1000000085925,1194.85,2025-05-08
1000000085926,442.78,2026-02-13
1000000085927,173.64,2025-11-25
1000000085928,1277.54,2025-11-29
1000000085929,70.82,2024-04-15
1000000085930,717.81,2026-02-09
1000000085931,1863.17,2025-12-18
1000000085932,1097.30,2025-07-09
1000000085933,1068.43,2025-03-12
1000000085934,1342.34,2024-03-07
1000000085935,1208.60,2024-05-27
1000000085936,1641.61,2025-12-25
1000000085937,71.02,2025-07-13
1000000085938,1692.53,2024-02-04
1000000085939,1834.55,2025-03-15
1000000085940,1772.95,2025-05-29
1000000085941,1426.96,2025-03-18
1000000085942,309.56,2024-01-10
1000000085943,1250.36,2025-12-26
1000000085944,1561.30,2025-12-27
1000000085945,991.83,2025-04-13
1000000085946,362.73,2025-12-12
1000000085947,318.56,2025-07-01
1000000085948,206.60,2025-11-23
1000000085949,1109.31,2024-03-24
1000000085950,1236.22,2025-08-31
1000000085951,278.47,2024-06-02
1000000085952,375.97,2025-04-02
1000000085953,601.85,2025-03-03
1000000085954,104.75,2024-01-31
1000000085955,678.56,2025-06-10
1000000085956,996.38,2024-08-11
1000000085957,1780.78,2025-08-15
1000000085958,877.26,2025-02-20
1000000085959,1297.65,2025-06-16
1000000085960,562.49,2024-05-19
1000000085961,1015.99,2025-08-07
1000000085962,897.82,2025-02-14
1000000085963,1544.10,2026-01-02
1000000085964,1557.75,2025-07-13
1000000085965,1379.28,2024-08-17
1000000085966,6.45,2025-10-24
1000000085967,1911.84,2024-02-26
1000000085968,1899.83,2024-07-25
1000000085969,1724.24,2024-03-14
1000000085970,1616.59,2025-01-28
1000000085971,1845.45,2026-03-05
1000000085972,246.17,2025-01-13
1000000085973,1039.31,2024-03-09
1000000085974,1713.47,2025-08-29
1000000085975,1061.70,2024-09-28
1000000085976,915.60,2024-07-01
1000000085977,1395.72,2025-04-02
1000000085978,1748.46,2024-08-31
1000000085979,260.79,2024-08-12
1000000085980,574.86,2025-11-14
1000000085981,1079.06,2025-03-20
1000000085982,1042.74,2024-04-13
1000000085983,1796.20,2026-02-06
1000000085984,419.06,2025-04-21
1000000085985,427.73,2024-01-30
1000000085986,1946.94,2025-11-27
1000000085987,392.02,2025-03-01
1000000085988,99.14,2025-12-12
1000000085989,1388.97,2024-03-28
1000000085990,962.08,2025-03-18
1000000085991,161.59,2024-01-24
1000000085992,1751.10,2024-02-18
1000000085993,71.15,2024-01-28
1000000085994,356.90,2025-10-02
1000000085995,264.43,2024-05-02
1000000085996,607.98,2025-08-19
1000000085997,54.12,2024-08-28
1000000085998,1813.06,2024-09-20
1000000085999,1785.07,2025-11-11
1000000086000,898.35,2025-04-27
1000000086001,63.27,2025-12-13
1000000086002,1459.74,2024-09-19
1000000086003,974.35,2024-01-11
1000000086004,604.43,2025-04-13
1000000086005,1540.04,2025-05-20
1000000086006,1466.79,2025-09-13
1000000086007,665.81,2025-07-22
1000000086008,1239.94,2024-05-18
1000000086009,1408.06,2025-10-29
1000000086010,496.97,2025-01-03
1000000086011,753.78,2024-07-17
1000000086012,1354.44,2024-06-23
1000000086013,1398.95,2025-05-05
1000000086014,184.24,2024-01-25
1000000086015,1777.16,2026-01-31
1000000086016,680.80,2024-06-04
1000000086017,1014.19,2024-06-08
1000000086018,16.78,2025-12-13
1000000086019,1936.01,2025-10-23
1000000086020,1635.64,2024-12-21
1000000086021,1925.95,2024-08-24
1000000086022,1428.19,2024-06-19
1000000086023,372.43,2025-02-10
1000000086024,665.38,2025-12-31
1000000086025,1780.23,2024-07-04
1000000086026,1135.29,2024-11-16
1000000086027,772.52,2025-11-19
1000000086028,40.29,2025-08-20
1000000086029,1893.73,2025-07-13
1000000086030,1197.90,2025-09-13
1000000086031,1448.37,2025-12-08
1000000086032,1795.84,2024-08-27
1000000086033,773.82,2024-08-24
1000000086034,531.36,2025-10-13
1000000086035,794.92,2024-07-02
1000000086036,797.24,2025-08-23
1000000086037,765.75,2025-10-15
1000000086038,289.24,2026-02-09
1000000086039,1714.73,2024-04-25
1000000086040,1194.52,2025-08-03
1000000086041,943.71,2024-12-18
1000000086042,963.28,2024-12-20
1000000086043,1056.15,2025-10-27
1000000086044,1033.40,2024-08-21
1000000086045,229.01,2024-08-09
1000000086046,1535.25,2025-05-08
1000000086047,1019.02,2024-09-10
1000000086048,475.63,2024-03-19
1000000086049,224.46,2024-05-19
1000000086050,569.40,2024-03-07
1000000086051,443.21,2025-05-19
1000000086052,603.42,2024-10-14
1000000086053,1492.54,2024-07-17
1000000086054,462.20,2024-12-27
1000000086055,1586.75,2025-02-22
1000000086056,955.31,2024-05-30
1000000086057,25.95,2025-11-28
1000000086058,293.41,2024-12-31
1000000086059,1727.70,2024-09-26
1000000086060,1501.67,2025-04-16
1000000086061,1235.89,2026-03-03
1000000086062,983.63,2025-05-19
1000000086063,210.53,2024-12-15
1000000086064,102.54,2024-03-31
1000000086065,497.33,2024-11-20
1000000086066,344.73,2026-01-07
1000000086067,262.27,2025-01-16
1000000086068,1027.61,2025-03-19
1000000086069,847.24,2024-11-06
1000000086070,1284.46,2025-10-21
1000000086071,1882.39,2025-06-03
1000000086072,12.40,2025-04-04
1000000086073,1422.30,2024-08-03
1000000086074,1140.80,2024-06-06
1000000086075,384.15,2024-08-02
1000000086076,968.05,2025-11-30
1000000086077,1710.36,2025-12-21
1000000086078,1217.23,2024-11-16
1000000086079,1735.27,2024-11-22
1000000086080,87.29,2024-04-29
1000000086081,1775.80,2025-03-13
1000000086082,849.20,2024-04-20
1000000086083,1684.46,2025-02-23
1000000086084,189.25,2025-12-05
1000000086085,1864.94,2025-12-28
1000000086086,293.29,2025-03-23
1000000086087,1585.31,2024-11-30
1000000086088,574.15,2025-03-29
1000000086089,1340.38,2024-05-17
1000000086090,1368.48,2024-09-06
1000000086091,547.54,2024-01-11
1000000086092,1737.48,2024-05-16
1000000086093,158.66,2024-06-12
1000000086094,1541.12,2026-01-21
1000000086095,48.03,2024-02-16
1000000086096,692.26,2025-11-29
1000000086097,873.81,2025-03-20
1000000086098,1602.42,2025-12-07
1000000086099,1305.67,2025-02-08
1000000086100,224.35,2024-10-29
1000000086101,1009.37,2024-09-29
1000000086102,1701.38,2025-02-10
1000000086103,1160.98,2026-02-19
1000000086104,477.66,2024-09-12
1000000086105,1536.71,2025-04-12
1000000086106,211.41,2024-02-01
1000000086107,1536.11,2024-08-31
1000000086108,621.95,2024-01-16
1000000086109,25.74,2024-08-23
1000000086110,693.50,2024-11-03
1000000086111,330.62,2025-07-11
1000000086112,85.29,2026-01-26
1000000086113,224.40,2024-07-20
1000000086114,1376.77,2025-04-29
1000000086115,935.22,2025-08-09
1000000086116,1497.69,2025-06-12
1000000086117,157.65,2024-12-26
1000000086118,894.73,2025-11-13
1000000086119,409.81,2024-06-16
1000000086120,1222.72,2025-08-15
1000000086121,581.54,2026-02-20
1000000086122,284.52,2024-04-30
1000000086123,200.56,2026-01-18
1000000086124,1438.61,2024-08-21
1000000086125,1121.47,2024-04-17
1000000086126,1006.59,2025-10-25
1000000086127,897.99,2024-02-25
1000000086128,1051.48,2025-02-01
1000000086129,1256.34,2025-02-16
1000000086130,475.27,2025-12-10
1000000086131,475.47,2025-09-04
1000000086132,702.55,2024-06-22
1000000086133,275.36,2025-08-06
1000000086134,400.95,2025-08-27
1000000086135,1305.78,2025-09-30
1000000086136,996.38,2025-01-13
1000000086137,885.96,2024-11-12
1000000086138,1860.25,2025-01-12
1000000086139,61.14,2025-04-23
1000000086140,1788.45,2025-04-17
1000000086141,635.50,2024-01-20
1000000086142,1320.31,2024-05-13
1000000086143,798.74,2025-12-29
1000000086144,319.80,2025-09-04
1000000086145,140.25,2025-10-29
1000000086146,245.88,2024-04-02
1000000086147,1730.32,2024-12-12
1000000086148,1449.80,2025-04-24
1000000086149,905.30,2025-01-15
1000000086150,1485.61,2025-08-20
1000000086151,1545.57,2024-10-13
1000000086152,1606.81,2024-03-14
1000000086153,1819.01,2025-03-03
1000000086154,478.02,2025-11-06
1000000086155,408.62,2025-03-26
1000000086156,464.07,2024-02-03
1000000086157,676.94,2025-12-30
1000000086158,1496.71,2024-08-11
1000000086159,456.03,2024-04-17
1000000086160,1765.72,2024-11-20
1000000086161,694.21,2024-03-08
1000000086162,651.92,2024-08-29
1000000086163,674.56,2024-01-20
1000000086164,70.64,2024-07-27
1000000086165,1833.37,2025-05-05
1000000086166,1897.95,2025-10-04
1000000086167,1022.94,2025-12-14
1000000086168,1105.14,2025-04-22
1000000086169,219.79,2024-01-27
1000000086170,883.99,2025-05-09
1000000086171,1466.86,2024-01-28
1000000086172,1609.74,2025-03-03
1000000086173,452.49,2024-05-09
1000000086174,1773.00,2024-09-01
1000000086175,327.72,2024-12-03
1000000086176,343.87,2025-12-22
1000000086177,135.31,2025-03-01
1000000086178,1511.05,2026-01-24
1000000086179,1254.83,2025-03-28
1000000086180,984.58,2024-05-09
1000000086181,1792.29,2024-10-12
1000000086182,1726.55,2024-11-12
1000000086183,709.79,2025-09-03
1000000086184,1381.84,2024-10-10
1000000086185,988.93,2025-09-25
1000000086186,169.02,2025-02-20
1000000086187,1410.87,2024-12-27
1000000086188,481.49,2025-02-23
1000000086189,1914.27,2024-06-12
1000000086190,1434.05,2024-07-26
1000000086191,446.96,2024-05-26
1000000086192,891.34,2024-08-15
1000000086193,863.18,2026-02-06
1000000086194,1760.79,2025-05-09
1000000086195,1503.54,2025-01-15
1000000086196,300.36,2024-09-24
1000000086197,753.71,2024-04-09
1000000086198,561.38,2026-02-19
1000000086199,451.86,2025-01-02
1000000086200,190.75,2025-06-18
1000000086201,292.98,2025-12-09
1000000086202,1811.15,2024-02-13
1000000086203,1234.26,2024-04-16
1000000086204,436.35,2024-12-15
1000000086205,714.63,2024-06-21
1000000086206,895.36,2025-12-09
1000000086207,965.38,2024-05-20
1000000086208,1881.76,2024-06-07
1000000086209,155.59,2024-09-10
1000000086210,880.08,2024-12-02
1000000086211,197.65,2024-12-14
1000000086212,1259.94,2026-01-18
1000000086213,447.64,2024-02-19
1000000086214,142.40,2025-04-23
1000000086215,1348.07,2025-04-18
1000000086216,1632.53,2024-11-04
1000000086217,98.46,2025-08-02
1000000086218,1412.56,2026-02-08
1000000086219,1058.59,2025-08-19
1000000086220,291.70,2026-02-09
1000000086221,1155.64,2026-01-28
1000000086222,1312.66,2024-08-16
1000000086223,6.04,2025-07-31
1000000086224,1345.79,2024-09-12
1000000086225,1264.37,2024-10-03
1000000086226,284.32,2024-08-31
1000000086227,511.15,2025-04-12
1000000086228,870.02,2026-02-10
1000000086229,573.09,2025-04-25
1000000086230,1325.32,2024-01-13
1000000086231,1837.03,2024-04-28
1000000086232,785.14,2024-02-28
1000000086233,1143.41,2025-03-18
1000000086234,502.26,2024-07-15
1000000086235,382.91,2025-09-30
1000000086236,678.34,2024-02-07
1000000086237,396.78,2025-05-30
1000000086238,152.76,2024-10-09
1000000086239,1766.68,2025-09-20
1000000086240,946.49,2026-01-24
1000000086241,1187.31,2024-11-18
1000000086242,151.93,2025-11-19
1000000086243,1909.42,2026-01-23
1000000086244,571.34,2025-07-30
1000000086245,1101.77,2025-04-01
1000000086246,930.56,2025-03-26
1000000086247,1454.24,2024-08-12
1000000086248,956.69,2025-05-01
1000000086249,1484.24,2024-09-22
1000000086250,478.11,2024-06-29
1000000086251,808.16,2025-03-24
1000000086252,1222.85,2024-10-25
1000000086253,66.45,2025-11-01
1000000086254,1259.44,2024-09-14
1000000086255,1860.71,2026-01-28
1000000086256,478.27,2024-04-03
1000000086257,1226.17,2025-12-19
1000000086258,1672.59,2024-06-23
1000000086259,1898.79,2024-07-31
1000000086260,1470.98,2025-08-10
1000000086261,402.29,2024-12-02
1000000086262,1537.67,2025-11-04
1000000086263,5.36,2025-11-02
1000000086264,1789.09,2024-07-17
1000000086265,669.76,2026-01-06
1000000086266,1811.27,2025-10-01
1000000086267,1100.89,2025-02-20
1000000086268,1907.10,2025-07-18
1000000086269,1439.19,2025-06-09
1000000086270,1905.10,2024-07-22
1000000086271,1573.38,2024-06-04
1000000086273,1933.74,2026-01-10
1000000086274,184.59,2024-02-23
1000000086275,178.32,2024-06-27
1000000086276,1862.64,2024-11-07
1000000086277,1118.92,2024-10-02
1000000086278,367.18,2024-04-28
1000000086279,220.27,2024-03-12
1000000086280,1651.06,2024-05-03
1000000086281,583.18,2025-11-16
1000000086282,1227.82,2024-11-19
1000000086283,131.52,2024-12-17
1000000086284,463.47,2025-10-06
1000000086285,1719.87,2024-03-28
1000000086286,1102.58,2026-01-11
1000000086287,1851.08,2024-04-20
1000000086288,182.98,2025-04-03
1000000086289,979.36,2025-03-17
1000000086290,1250.93,2025-01-29
1000000086291,236.71,2025-10-13
1000000086292,987.85,2024-11-01
1000000086293,1751.24,2025-05-25
1000000086294,1214.83,2024-04-25
1000000086295,463.01,2024-03-17
1000000086296,1272.35,2025-04-14
1000000086297,136.71,2025-05-17
1000000086298,386.79,2024-04-02
1000000086299,371.15,2025-04-20
1000000086300,1868.04,2024-04-07
1000000086301,748.20,2024-02-14
1000000086302,203.25,2025-10-07
1000000086303,97.43,2024-06-25
1000000086304,424.00,2024-03-16
1000000086305,1068.59,2024-03-12
1000000086306,414.79,2024-07-13
1000000086307,249.93,2024-07-03
1000000086308,42.98,2025-06-14
1000000086309,1366.81,2024-04-29
1000000086310,528.40,2024-03-16
1000000086311,34.57,2024-06-20
1000000086312,1405.39,2025-07-02
1000000086313,528.46,2024-07-19
1000000086314,477.71,2025-11-11
1000000086315,48.45,2024-11-25
1000000086316,1479.77,2024-11-30
1000000086317,222.16,2024-03-04
1000000086318,777.25,2025-08-29
1000000086319,1813.90,2025-10-29
1000000086320,579.24,2025-10-27
1000000086321,1629.61,2025-01-01
1000000086322,312.76,2024-06-04
1000000086323,1475.87,2025-11-27
1000000086325,1370.41,2025-04-07
1000000086326,652.95,2025-12-22
1000000086327,170.61,2024-08-02
1000000086328,816.93,2024-06-16
1000000086329,634.31,2024-01-10
